EURUSD,D,20150707,000000,1.1055600,1.1059000,1.0914000,1.1010300,1801661
EURUSD,D,20150708,000000,1.1010200,1.1092800,1.0971000,1.1074500,1848013
EURUSD,D,20150709,000000,1.1076000,1.1124900,1.0990000,1.1035700,1702346
EURUSD,D,20150710,000000,1.1035600,1.1216000,1.1027600,1.1160500,1835983
EURUSD,D,20150711,000000,1.1162000,1.1162000,1.1149700,1.1151600,10
EURUSD,D,20150712,000000,1.1110000,1.1125700,1.1085000,1.1091900,4294
EURUSD,D,20150713,000000,1.1094300,1.1196900,1.0993900,1.1004000,1651089
EURUSD,D,20150714,000000,1.1000700,1.1084600,1.0964000,1.1008500,1490836
EURUSD,D,20150715,000000,1.1007800,1.1035600,1.0928000,1.0945300,1591518
EURUSD,D,20150716,000000,1.0945700,1.0962700,1.0854000,1.0874500,1613364
EURUSD,D,20150717,000000,1.0872400,1.0906900,1.0826500,1.0827700,1433083
EURUSD,D,20150718,000000,1.0827700,1.0829000,1.0824000,1.0828000,123
EURUSD,D,20150719,000000,1.0832000,1.0839500,1.0829000,1.0830000,301
EURUSD,D,20150720,000000,1.0829900,1.0870300,1.0807000,1.0824400,1107814
EURUSD,D,20150721,000000,1.0823700,1.0969100,1.0809000,1.0932500,1520732
EURUSD,D,20150722,000000,1.0934200,1.0966700,1.0868000,1.0928200,1446154
EURUSD,D,20150723,000000,1.0926300,1.1017900,1.0919000,1.0983300,1541165
EURUSD,D,20150724,000000,1.0981400,1.0995800,1.0922000,1.0979600,1308974
EURUSD,D,20150725,000000,1.0983800,1.0983800,1.0980000,1.0980000,11
EURUSD,D,20150726,000000,1.0970000,1.0989000,1.0970000,1.0980000,3593
EURUSD,D,20150727,000000,1.0980800,1.1129400,1.0966000,1.1086800,1428791
EURUSD,D,20150728,000000,1.1086700,1.1099600,1.1019000,1.1059400,1428072
EURUSD,D,20150729,000000,1.1058900,1.1084000,1.0964000,1.0981200,1592575
EURUSD,D,20150730,000000,1.0980400,1.0989400,1.0892000,1.0930000,1581448
EURUSD,D,20150731,000000,1.0930200,1.1114100,1.0918000,1.0982700,1740528
EURUSD,D,20150801,000000,1.0982700,1.0986000,1.0979900,1.0980400,109
EURUSD,D,20150802,000000,1.0965000,1.0984400,1.0964000,1.0972100,847
EURUSD,D,20150803,000000,1.0972000,1.0995900,1.0939000,1.0949800,1404934
EURUSD,D,20150804,000000,1.0948400,1.0990000,1.0877000,1.0880600,1576854
EURUSD,D,20150805,000000,1.0879500,1.0934000,1.0846000,1.0905500,1601234
EURUSD,D,20150806,000000,1.0903800,1.0935600,1.0872000,1.0922800,1438786
EURUSD,D,20150807,000000,1.0923100,1.0978400,1.0854000,1.0964700,1507354
EURUSD,D,20150808,000000,1.0964300,1.0965200,1.0961700,1.0961700,41
EURUSD,D,20150809,000000,1.0966000,1.0973000,1.0960500,1.0963000,1535
EURUSD,D,20150810,000000,1.0959600,1.1041400,1.0923000,1.1017900,1343712
EURUSD,D,20150811,000000,1.1017600,1.1088300,1.0958000,1.1040500,1783558
EURUSD,D,20150812,000000,1.1040700,1.1214000,1.1023100,1.1156100,1803888
EURUSD,D,20150813,000000,1.1155100,1.1189000,1.1079000,1.1148300,1571500
EURUSD,D,20150814,000000,1.1148300,1.1190000,1.1096000,1.1107000,1427058
EURUSD,D,20150815,000000,1.1107900,1.1112000,1.1104000,1.1104000,181
EURUSD,D,20150816,000000,1.1112900,1.1119900,1.1106900,1.1119400,1243
EURUSD,D,20150817,000000,1.1111900,1.1124900,1.1057900,1.1075500,1366874
EURUSD,D,20150818,000000,1.1076600,1.1093800,1.1015000,1.1020800,1363918
EURUSD,D,20150819,000000,1.1022600,1.1134200,1.1015000,1.1119600,1706513
EURUSD,D,20150820,000000,1.1118600,1.1244700,1.1104000,1.1240900,1701436
EURUSD,D,20150821,000000,1.1238900,1.1388700,1.1226000,1.1383300,1957916
EURUSD,D,20150822,000000,1.1384900,1.1393000,1.1377600,1.1383600,382
EURUSD,D,20150823,000000,1.1375000,1.1382800,1.1368000,1.1374400,411
EURUSD,D,20150824,000000,1.1376000,1.1714000,1.1367000,1.1615500,2835925
EURUSD,D,20150825,000000,1.1617100,1.1621800,1.1394000,1.1514200,2598933
EURUSD,D,20150826,000000,1.1514200,1.1561200,1.1290000,1.1311300,2512826
EURUSD,D,20150827,000000,1.1311700,1.1364300,1.1201000,1.1243000,2018726
EURUSD,D,20150828,000000,1.1245200,1.1310000,1.1154100,1.1184900,1733668
EURUSD,D,20150829,000000,1.1184900,1.1184900,1.1177000,1.1179800,53
EURUSD,D,20150830,000000,1.1171000,1.1184000,1.1158000,1.1172000,3696
EURUSD,D,20150831,000000,1.1170900,1.1262600,1.1168100,1.1208600,1414675
EURUSD,D,20150901,000000,1.1209500,1.1332200,1.1205000,1.1312900,2042342
EURUSD,D,20150902,000000,1.1312500,1.1319300,1.1215000,1.1224600,1663308
EURUSD,D,20150903,000000,1.1225600,1.1243400,1.1085000,1.1122800,1720412
EURUSD,D,20150904,000000,1.1121300,1.1189700,1.1088000,1.1142700,1712580
EURUSD,D,20150905,000000,1.1151000,1.1151000,1.1148200,1.1149000,22
EURUSD,D,20150906,000000,1.1159600,1.1165000,1.1151900,1.1158800,4073
EURUSD,D,20150907,000000,1.1162000,1.1180000,1.1120000,1.1169000,1227331
EURUSD,D,20150908,000000,1.1169300,1.1229600,1.1150000,1.1200800,1566009
EURUSD,D,20150909,000000,1.1199700,1.1217500,1.1129000,1.1205900,1604509
EURUSD,D,20150910,000000,1.1206100,1.1295400,1.1169000,1.1278300,1700609
EURUSD,D,20150911,000000,1.1279000,1.1349500,1.1251000,1.1334800,1565754
EURUSD,D,20150912,000000,1.1337000,1.1339000,1.1337000,1.1339000,11
EURUSD,D,20150913,000000,1.1331000,1.1332200,1.1327200,1.1329700,1837
EURUSD,D,20150914,000000,1.1329600,1.1373100,1.1282000,1.1315300,1337633
EURUSD,D,20150915,000000,1.1315300,1.1328700,1.1256000,1.1268100,1549976
EURUSD,D,20150916,000000,1.1267300,1.1320600,1.1211000,1.1289400,1517612
EURUSD,D,20150917,000000,1.1290000,1.1441300,1.1282000,1.1433600,1805235
EURUSD,D,20150918,000000,1.1432700,1.1460300,1.1268000,1.1299100,1925564
EURUSD,D,20150919,000000,1.1296900,1.1310000,1.1296900,1.1308000,186
EURUSD,D,20150920,000000,1.1280000,1.1289000,1.1262000,1.1280400,3716
EURUSD,D,20150921,000000,1.1280900,1.1330100,1.1179000,1.1188000,1547900
EURUSD,D,20150922,000000,1.1189000,1.1207700,1.1111000,1.1119100,1621729
EURUSD,D,20150923,000000,1.1119100,1.1213500,1.1102000,1.1184900,1713382
EURUSD,D,20150924,000000,1.1185500,1.1296000,1.1162600,1.1228500,1893854
EURUSD,D,20150925,000000,1.1227700,1.1233700,1.1114000,1.1192300,1826654
EURUSD,D,20150926,000000,1.1193000,1.1198100,1.1184000,1.1192000,105
EURUSD,D,20150927,000000,1.1184000,1.1186500,1.1172700,1.1185200,3682
EURUSD,D,20150928,000000,1.1183500,1.1247700,1.1145000,1.1243800,1614717
EURUSD,D,20150929,000000,1.1243100,1.1281400,1.1192000,1.1247300,1775399
EURUSD,D,20150930,000000,1.1246700,1.1262400,1.1156000,1.1174800,1580026
EURUSD,D,20151001,000000,1.1174400,1.1210000,1.1132000,1.1192600,1545411
EURUSD,D,20151002,000000,1.1193400,1.1318400,1.1148000,1.1209800,1829261
EURUSD,D,20151003,000000,1.1209000,1.1217700,1.1206000,1.1207000,68
EURUSD,D,20151004,000000,1.1214800,1.1226200,1.1213300,1.1217100,2701
EURUSD,D,20151005,000000,1.1219500,1.1290000,1.1170000,1.1186100,1709465
EURUSD,D,20151006,000000,1.1186100,1.1279600,1.1170700,1.1269600,1552395
EURUSD,D,20151007,000000,1.1269800,1.1284300,1.1209000,1.1236100,1377022
EURUSD,D,20151008,000000,1.1236400,1.1327600,1.1232400,1.1274600,1325775
EURUSD,D,20151009,000000,1.1274400,1.1387200,1.1265000,1.1355400,1355943
EURUSD,D,20151010,000000,1.1357100,1.1357200,1.1350000,1.1355000,148
EURUSD,D,20151011,000000,1.1355700,1.1364000,1.1350000,1.1360500,417
EURUSD,D,20151012,000000,1.1361000,1.1400000,1.1351800,1.1357500,1067484
EURUSD,D,20151013,000000,1.1357900,1.1411100,1.1342900,1.1378300,1471842
EURUSD,D,20151014,000000,1.1378600,1.1489100,1.1374100,1.1472700,1634415
EURUSD,D,20151015,000000,1.1472000,1.1495200,1.1360000,1.1379200,1731332
EURUSD,D,20151016,000000,1.1386800,1.1396000,1.1333000,1.1347200,1476981
EURUSD,D,20151017,000000,1.1345500,1.1347300,1.1345500,1.1347300,9
EURUSD,D,20151018,000000,1.1350300,1.1360000,1.1345000,1.1357000,871
EURUSD,D,20151019,000000,1.1357900,1.1380000,1.1304000,1.1325300,1198082
EURUSD,D,20151020,000000,1.1325600,1.1387100,1.1321000,1.1344300,1170788
EURUSD,D,20151021,000000,1.1344400,1.1377600,1.1333000,1.1335900,1183406
EURUSD,D,20151022,000000,1.1337300,1.1351200,1.1098200,1.1108200,1683566
EURUSD,D,20151023,000000,1.1107000,1.1140000,1.0995700,1.1014300,1765024
EURUSD,D,20151024,000000,1.1017400,1.1019000,1.1010000,1.1015000,249
EURUSD,D,20151025,000000,1.1010000,1.1010200,1.0987000,1.1000200,5330
EURUSD,D,20151026,000000,1.1000100,1.1068200,1.0998600,1.1056600,1513109
EURUSD,D,20151027,000000,1.1056000,1.1078600,1.1027000,1.1048500,1528644
EURUSD,D,20151028,000000,1.1050000,1.1096000,1.0895900,1.0921300,1812554
EURUSD,D,20151029,000000,1.0922100,1.0985700,1.0901600,1.0976400,1833257
EURUSD,D,20151030,000000,1.0976200,1.1072500,1.0963500,1.1003300,2003017
EURUSD,D,20151031,000000,1.1002900,1.1011000,1.1002900,1.1011000,50
EURUSD,D,20151101,000000,1.1013000,1.1042800,1.1011000,1.1040000,7567
EURUSD,D,20151102,000000,1.1038000,1.1053000,1.0998000,1.1016100,1377288
EURUSD,D,20151103,000000,1.1017000,1.1030100,1.0934000,1.0962600,1490785
EURUSD,D,20151104,000000,1.0962600,1.0968800,1.0842000,1.0859900,1728623
EURUSD,D,20151105,000000,1.0860100,1.0897700,1.0831600,1.0876000,1542607
EURUSD,D,20151106,000000,1.0876300,1.0888300,1.0706000,1.0742800,1564129
EURUSD,D,20151107,000000,1.0743600,1.0745700,1.0735000,1.0735600,25350
